ParticipantID,SourceType,SourceLocation,Code,Category,Theme,MethodDiscussed,TaskDiscussed,Valence,ResearchQuestion,RelatedQuantitativeResult,EvidenceClassification,IncludedInManuscript,QuotationID
SITE2/P15,INTERVIEW,SITE2/P15/interview/Q5,PHYSICAL_ERGONOMICS,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P15,INTERVIEW,SITE2/P15/interview/Q5,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q1,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q2,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q2,WALKING_LIKE_INCREMENTAL_MOVEMENT,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,route time; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q2,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q3,ENVIRONMENTAL_ATTENTION_REDUCED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,head rotation; latency; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q3,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,YES_AS_QUOTATION,Q-T1-01
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q4,REPEATED_TELEPORT_COST,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,route time; teleport count,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,YES_AS_QUOTATION,Q-T1-01
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,YES_AS_QUOTATION,Q-T1-01
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,INTERVIEW,SITE2/P16/interview/Q5,CYBERSICKNESS_AND_BODILY_DISCOMFORT,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",UNCERTAIN_OR_CONFOUNDED,RQ3,CSQ-VR,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,REPEATED_TELEPORT_COST,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1,route time; teleport count,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,ENVIRONMENT_GEOMETRY_CONSTRAINT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1,method-by-route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,WALKING_LIKE_INCREMENTAL_MOVEMENT,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,route time; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,ENVIRONMENTAL_ATTENTION_REDUCED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,head rotation; latency; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,LANDING_PRECISION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Tsunami,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ3,direct-hit and sequential landing error,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,REORIENTATION_AND_TURNING_COST,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,latency; head rotation; yaw/pitch,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE2/P16,QUESTIONNAIRE_FREE_TEXT,SITE2/P16/questionnaire/POST_CONDITION_COMMENT,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q1,TRAVERSAL_EFFICIENCY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1,route time; teleport count; path efficiency,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q1,ROUTE_LEARNING_AND_MEMORY,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,not directly measured,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q1,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q2,WALKING_LIKE_INCREMENTAL_MOVEMENT,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,route time; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q2,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q2,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,MULTIPLE,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q3,MAP_FRAME_ALIGNMENT,T2_SPATIAL_REPRESENTATION;T3_CONTROL_PRECISION_UI,T2_SPATIAL_REPRESENTATION;T3_CONTROL_PRECISION_UI,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",INCREASED,RQ2/RQ3,yaw/pitch; head rotation; workload,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q3,COGNITIVE_AND_INTERACTION_WORKLOAD,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",INCREASED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q3,LEARNING_AND_ACCLIMATIZATION,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",INCREASED,RQ3,within-method latency and head-rotation trends,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q3,LANDING_PRECISION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE;REDUCED,RQ1/RQ3,direct-hit and sequential landing error,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q3,ENVIRONMENTAL_ATTENTION_REDUCED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE;REDUCED,RQ2,head rotation; latency; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q3,IMMERSION_AND_PRESENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",POSITIVE;REDUCED,RQ2/RQ3,environmental continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,ROUTE_LEARNING_AND_MEMORY,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ2,not directly measured,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Baseline,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,POSITIVE;SUITABLE,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,TRAVERSAL_EFFICIENCY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,POSITIVE;SUITABLE,RQ1,route time; teleport count; path efficiency,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,LANDING_PRECISION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Minimap,APPLICATION_CONTEXT_OR_GENERAL,POSITIVE;SUITABLE,RQ1/RQ3,direct-hit and sequential landing error,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Minimap,APPLICATION_CONTEXT_OR_GENERAL,POSITIVE;SUITABLE,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;ENHANCED,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,IMMERSION_AND_PRESENCE,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;ENHANCED,RQ2/RQ3,environmental continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q4,TASK_CONTEXT_FIT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,Tsunami,APPLICATION_CONTEXT_OR_GENERAL,SUITABLE;ENHANCED,RQ1/RQ3,route interaction; preference,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q5,VISUAL_UI_PRESENTATION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ3,workload; usability,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q5,LEARNING_AND_ACCLIMATIZATION,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ3,within-method latency and head-rotation trends,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,INTERVIEW,SITE1/P02/interview/Q5,ENVIRONMENTAL_ATTENTION_REDUCED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,head rotation; latency; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,QUESTIONNAIRE_FREE_TEXT,SITE1/P02/questionnaire/POST_CONDITION_COMMENT,TELEPORT_PATH_VISIBILITY,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ2,landing precision,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,QUESTIONNAIRE_FREE_TEXT,SITE1/P02/questionnaire/POST_CONDITION_COMMENT,LANDING_PRECISION,T3_CONTROL_PRECISION_UI,T3_CONTROL_PRECISION_UI,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ1/RQ3,direct-hit and sequential landing error,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,QUESTIONNAIRE_FREE_TEXT,SITE1/P02/questionnaire/POST_CONDITION_COMMENT,LEARNING_AND_ACCLIMATIZATION,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,Baseline,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ3,within-method latency and head-rotation trends,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,QUESTIONNAIRE_FREE_TEXT,SITE1/P02/questionnaire/POST_CONDITION_COMMENT,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,QUESTIONNAIRE_FREE_TEXT,SITE1/P02/questionnaire/POST_CONDITION_COMMENT,REORIENTATION_AND_TURNING_COST,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Minimap,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,latency; head rotation; yaw/pitch,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P02,QUESTIONNAIRE_FREE_TEXT,SITE1/P02/questionnaire/POST_CONDITION_COMMENT,SPATIAL_ORIENTATION_DISRUPTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,Tsunami,POST_METHOD_BLOCK,NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P04,INTERVIEW,SITE1/P04/interview/Q1,WALKING_LIKE_INCREMENTAL_MOVEMENT,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,route time; spatial awareness,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P04,INTERVIEW,SITE1/P04/interview/Q1,COGNITIVE_AND_INTERACTION_WORKLOAD,T4_ADOPTION_EXPERIENCE,T4_ADOPTION_EXPERIENCE,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ3,RAW-TLX,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P04,INTERVIEW,SITE1/P04/interview/Q1,ENVIRONMENT_GEOMETRY_CONSTRAINT,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1,method-by-route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P04,INTERVIEW,SITE1/P04/interview/Q2,SPATIAL_ORIENTATION_SUPPORTED,T2_SPATIAL_REPRESENTATION,T2_SPATIAL_REPRESENTATION,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2,spatial-awareness composite; continuity,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P04,INTERVIEW,SITE1/P04/interview/Q2,DISTANCE_DEPENDENT_SUITABILITY,T1_SCALE_CONTEXT,T1_SCALE_CONTEXT,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ1,precision by distance; route interaction,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
SITE1/P04,INTERVIEW,SITE1/P04/interview/Q3,MAP_FRAME_ALIGNMENT,T2_SPATIAL_REPRESENTATION;T3_CONTROL_PRECISION_UI,T2_SPATIAL_REPRESENTATION;T3_CONTROL_PRECISION_UI,MULTI_OR_UNSPECIFIED,"POST_SESSION_INTERVIEW; task may be Precision, Navigation, tutorial, or general unless explicitly stated",NOT_EXPLICITLY_CLASSIFIED,RQ2/RQ3,yaw/pitch; head rotation; workload,DIRECTLY_EXPRESSED_PARTICIPANT_CONTENT,NO_DIRECT_QUOTATION,
