ParticipantUID,ParticipantID,Location,Method,Route,MethodOrder,Run,CheckpointIndex,SourceFile,FirstAimSourceRow,FirstTeleportSourceRow,FirstAppearSourceRow,FinalAppearSourceRow,ProgressBannerSourceRow,FirstAimTimestamp,FirstTeleportTimestamp,FirstAppearTimestamp,FinalAppearTimestamp,ProgressBannerTimestamp,StartPos_x,StartPos_y,StartPos_z,TargetPos_x,TargetPos_y,TargetPos_z,FirstLandingPos_x,FirstLandingPos_y,FirstLandingPos_z,FinalLandingPos_x,FinalLandingPos_y,FinalLandingPos_z,InitialTargetDistance2D,InitialTargetDistance3D,FirstTeleportDistance2D,FirstTeleportDistance3D,FirstLandingError2D,FirstLandingError3D,FinalLandingError2D,FinalLandingError3D,DirectHit,CorrectionCount,TeleportCountToCheckpoint,AllCorrectionsUnder100m,ContainsCorrectionAtLeast100m,TotalCorrectionDistance2D,TotalCorrectionDistance3D,MaxCorrectionDistance2D,MaxCorrectionDistance3D,FirstCorrectionLatency,TotalEpisodeTime,BannerDelayTime,TeleportActionSequence,TeleportSourceRows,AppearSourceRows,CorrectionDistances2D,CorrectionDistances3D,DistanceBand100m,DistanceBandBalanced,EpisodeStatus
SITE2_P13,P13,SITE2,map,C,1,3,4,P13_race_map_C_3.csv,15,16,17,17,18,08:51:32.186,08:51:35.817,08:51:35.817,08:51:35.817,08:51:38.774,-1946.000000,-142.300000,-366.300000,-2025.000000,-148.600000,-798.000000,-2023.700000,-147.100000,-802.200000,-2023.700000,-147.100000,-802.200000,438.868876,438.914092,442.869383,442.896489,4.396590,4.645428,4.396590,4.645428,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,3.631000,2.957000,teleport_map,16,17,,,400-500,351-500,direct_hit
SITE2_P13,P13,SITE2,map,C,1,3,5,P13_race_map_C_3.csv,19,20,21,24,25,08:51:39.546,08:51:43.428,08:51:43.428,08:51:49.635,08:51:52.594,-2023.700000,-147.100000,-802.200000,-1819.400000,-140.800000,-1190.000000,-1820.000000,-139.500000,-1196.000000,-1820.900000,-139.500000,-1194.800000,438.323317,438.368589,443.364557,443.429690,6.029925,6.168468,5.028916,5.194228,false,1,2,true,false,1.581139,1.584298,1.581139,1.584298,1.426000,10.089000,2.959000,teleport_map|teleport_map,20|23,21|24,1.581139,1.584298,400-500,351-500,short_corrections_only
SITE2_P13,P13,SITE2,map,C,1,3,6,P13_race_map_C_3.csv,26,27,28,28,29,08:51:53.729,08:51:56.939,08:51:56.939,08:51:56.939,08:51:58.771,-1820.900000,-139.600000,-1194.700000,-1375.200000,-127.000000,-1014.300000,-1376.800000,-125.600000,-1016.900000,-1376.800000,-125.600000,-1016.900000,480.824968,480.990031,478.369784,478.574602,3.052868,3.358571,3.052868,3.358571,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,3.210000,1.832000,teleport_map,27,28,,,400-500,351-500,direct_hit
SITE2_P13,P13,SITE2,tsunami,A,3,10,1,P13_race_tsunami_A_10.csv,3,4,5,8,9,09:09:51.058,09:09:53.205,09:09:53.205,09:09:54.939,09:09:56.273,1364.400000,-136.900000,-2182.500000,1036.100000,-125.400000,-1926.600000,1050.400000,-124.200000,-1933.300000,1039.100000,-124.000000,-1928.600000,416.251967,416.410795,400.869854,401.070979,15.791770,15.837298,3.605551,3.867816,false,1,2,true,false,12.238464,12.240098,12.238464,12.240098,0.596000,3.881000,1.334000,teleport_tsunami|teleport_tsunami,4|7,5|8,12.238464,12.240098,400-500,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,A,3,10,2,P13_race_tsunami_A_10.csv,10,11,12,15,16,09:09:57.664,09:10:01.548,09:10:01.548,09:10:04.821,09:10:06.247,1039.200000,-124.000000,-1928.700000,660.800000,-122.800000,-2101.300000,652.200000,-121.300000,-2113.900000,658.800000,-121.300000,-2106.000000,415.905422,415.907153,429.031514,429.040010,15.255163,15.328731,5.107837,5.323533,false,1,2,true,false,10.217632,10.217632,10.217632,10.217632,1.707000,7.157000,1.426000,teleport_tsunami|teleport_tsunami,11|14,12|15,10.217632,10.217632,400-500,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,A,3,10,3,P13_race_tsunami_A_10.csv,17,18,19,22,23,09:10:07.967,09:10:12.839,09:10:12.840,09:10:15.193,09:10:15.895,658.700000,-121.300000,-2106.100000,193.000000,-120.500000,-2075.600000,214.000000,-119.100000,-2080.300000,197.700000,-119.100000,-2077.500000,466.697697,466.698382,445.447786,445.453219,21.519526,21.565018,5.069517,5.259278,false,1,2,true,false,16.538742,16.538742,16.538742,16.538742,1.188000,7.226000,0.702000,teleport_tsunami|teleport_tsunami,18|21,19|22,16.538742,16.538742,400-500,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,A,3,10,4,P13_race_tsunami_A_10.csv,24,25,26,26,27,09:10:17.342,09:10:20.996,09:10:20.996,09:10:20.996,09:10:22.300,197.800000,-119.100000,-2077.400000,207.800000,-130.500000,-1742.200000,209.200000,-129.100000,-1737.200000,209.200000,-129.100000,-1737.200000,335.349132,335.542844,340.394315,340.541172,5.192302,5.377732,5.192302,5.377732,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,3.654000,1.304000,teleport_tsunami,25,26,,,300-400,200-350,direct_hit
SITE2_P13,P13,SITE2,tsunami,A,3,10,5,P13_race_tsunami_A_10.csv,28,29,30,30,31,09:10:23.910,09:10:26.135,09:10:26.135,09:10:26.135,09:10:27.305,209.200000,-129.100000,-1737.300000,-221.000000,-110.700000,-1770.000000,-217.400000,-109.400000,-1769.500000,-217.400000,-109.400000,-1769.500000,431.440992,431.833174,427.813511,428.266844,3.634556,3.860052,3.634556,3.860052,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,2.225000,1.170000,teleport_tsunami,29,30,,,400-500,351-500,direct_hit
SITE2_P13,P13,SITE2,tsunami,A,3,10,6,P13_race_tsunami_A_10.csv,32,33,34,34,35,09:10:28.216,09:10:31.344,09:10:31.344,09:10:31.344,09:10:32.398,-217.400000,-109.400000,-1769.500000,-640.700000,-108.700000,-1512.100000,-634.400000,-107.400000,-1507.500000,-634.400000,-107.400000,-1507.500000,495.416643,495.417137,492.476395,492.480456,7.800641,7.908224,7.800641,7.908224,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,3.128000,1.054000,teleport_tsunami,33,34,,,400-500,351-500,direct_hit
SITE2_P13,P13,SITE2,tsunami,B,3,11,1,P13_race_tsunami_B_11.csv,3,4,5,8,9,09:10:48.186,09:10:50.785,09:10:50.786,09:10:53.205,09:10:56.111,-1587.500000,-148.100000,1834.100000,-1824.000000,-155.900000,2254.000000,-1823.900000,-154.600000,2259.800000,-1823.500000,-154.600000,2255.500000,481.921425,481.984543,486.934749,486.978131,5.800862,5.944746,1.581139,2.046949,false,1,2,true,false,4.011234,4.012481,4.011234,4.012481,1.847000,5.019000,2.906000,teleport_tsunami|teleport_tsunami,4|7,5|8,4.011234,4.012481,400-500,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,B,3,11,2,P13_race_tsunami_B_11.csv,10,11,12,15,16,09:10:57.119,09:10:59.138,09:10:59.138,09:11:00.957,09:11:01.799,-1823.500000,-154.500000,2255.500000,-2183.500000,-156.800000,1969.600000,-2153.500000,-155.200000,1993.000000,-2180.200000,-155.300000,1970.400000,459.716010,459.721764,421.670784,421.671365,38.046813,38.080441,3.395585,3.712142,false,1,2,true,false,34.980709,34.980852,34.980709,34.980852,0.706000,3.838000,0.842000,teleport_tsunami|teleport_tsunami,11|14,12|15,34.980709,34.980852,400-500,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,B,3,11,3,P13_race_tsunami_B_11.csv,18,19,20,20,21,09:11:06.248,09:11:07.939,09:11:07.939,09:11:07.939,09:11:12.575,-2180.200000,-155.300000,1970.500000,-2489.500000,-157.100000,2081.700000,-2493.600000,-155.700000,2077.200000,-2493.600000,-155.700000,2077.200000,328.682111,328.687040,331.001224,331.001465,6.087693,6.246599,6.087693,6.246599,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,1.691000,4.636000,teleport_tsunami,19,20,,,300-400,200-350,direct_hit
SITE2_P13,P13,SITE2,tsunami,B,3,11,4,P13_race_tsunami_B_11.csv,22,23,24,33,34,09:11:14.942,09:11:16.424,09:11:16.425,09:11:26.318,09:11:28.129,-2493.500000,-155.700000,2077.300000,-2630.000000,-156.100000,2448.000000,-2618.200000,-155.200000,2494.900000,-2628.400000,-154.700000,2447.200000,395.032581,395.032783,435.820892,435.821179,48.361658,48.370032,1.788854,2.271563,false,3,4,true,false,67.477836,67.481868,25.167638,25.167837,2.343000,11.376000,1.811000,teleport_tsunami|teleport_tsunami|teleport_tsunami|teleport_tsunami,23|26|29|32,24|27|30|33,20.869116|25.167638|21.441082,20.872949|25.167837|21.441082,300-400,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,B,3,11,5,P13_race_tsunami_B_11.csv,35,36,37,43,44,09:11:29.100,09:11:31.213,09:11:31.214,09:11:37.573,09:11:38.434,-2628.400000,-154.700000,2447.100000,-2978.700000,-155.900000,2306.500000,-2834.400000,-154.900000,2354.900000,-2976.300000,-154.400000,2305.300000,377.463177,377.465084,225.691914,225.692003,152.200690,152.203975,2.683282,3.074085,false,2,3,false,true,150.347079,150.358370,121.908900,121.913863,0.667000,8.473000,0.861000,teleport_tsunami|teleport_tsunami|teleport_tsunami,36|39|42,37|40|43,121.908900|28.438179,121.913863|28.444507,300-400,351-500,contains_correction_at_least_100m
SITE2_P13,P13,SITE2,tsunami,B,3,11,6,P13_race_tsunami_B_11.csv,45,46,47,50,51,09:11:39.760,09:11:42.410,09:11:42.410,09:11:44.274,09:11:44.931,-2976.100000,-154.400000,2305.400000,-2999.000000,-156.000000,1931.000000,-2996.700000,-154.500000,1952.900000,-2998.100000,-154.500000,1930.800000,375.099680,375.103092,353.101416,353.101430,22.020445,22.071475,0.921954,1.760682,false,1,2,true,false,22.144299,22.144299,22.144299,22.144299,0.774000,4.514000,0.657000,teleport_tsunami|teleport_tsunami,46|49,47|50,22.144299,22.144299,300-400,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,C,3,9,1,P13_race_tsunami_C_9.csv,3,4,5,8,9,09:08:25.030,09:08:27.402,09:08:27.402,09:08:29.865,09:08:31.206,-2003.200000,-141.800000,179.600000,-2299.700000,-147.700000,56.800000,-2262.300000,-146.200000,71.700000,-2299.800000,-146.200000,56.200000,320.923807,320.978037,280.669236,280.703723,40.258788,40.286722,0.608276,1.618641,false,1,2,true,false,40.577087,40.577087,40.577087,40.577087,0.973000,4.835000,1.341000,teleport_tsunami|teleport_tsunami,4|7,5|8,40.577087,40.577087,300-400,200-350,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,C,3,9,2,P13_race_tsunami_C_9.csv,10,11,12,18,19,09:08:33.130,09:08:36.058,09:08:36.058,09:08:42.790,09:08:44.863,-2299.900000,-146.200000,56.000000,-2303.900000,-147.000000,-387.200000,-2306.000000,-146.100000,-441.600000,-2303.600000,-145.600000,-389.800000,443.218050,443.218772,497.637388,497.637398,54.440518,54.447957,2.617250,2.968164,false,2,3,true,false,51.858389,51.860819,43.237484,43.239334,3.059000,9.660000,2.073000,teleport_tsunami|teleport_tsunami|teleport_tsunami,11|14|17,12|15|18,43.237484|8.620905,43.239334|8.621485,400-500,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,C,3,9,3,P13_race_tsunami_C_9.csv,20,21,22,25,26,09:08:47.243,09:08:50.502,09:08:50.502,09:08:52.902,09:08:54.967,-2303.600000,-145.600000,-389.900000,-1943.900000,-143.600000,-367.100000,-1950.400000,-142.500000,-367.700000,-1946.100000,-142.300000,-368.300000,360.421878,360.427427,353.896991,353.910568,6.527634,6.619668,2.505993,2.823119,false,1,2,true,false,4.341659,4.346263,4.341659,4.346263,1.069000,5.659000,2.065000,teleport_tsunami|teleport_tsunami,21|24,22|25,4.341659,4.346263,300-400,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,C,3,9,4,P13_race_tsunami_C_9.csv,27,28,29,35,36,09:08:57.577,09:09:00.818,09:09:00.818,09:09:06.776,09:09:09.108,-1946.000000,-142.300000,-368.500000,-2025.000000,-148.600000,-798.000000,-2018.300000,-147.300000,-756.300000,-2024.700000,-147.100000,-801.300000,436.704992,436.750432,394.482104,394.513789,42.234820,42.254822,3.313608,3.637307,false,2,3,true,false,54.821084,54.823055,50.163832,50.164729,0.667000,9.199000,2.332000,teleport_tsunami|teleport_tsunami|teleport_tsunami,28|31|34,29|32|35,50.163832|4.657252,50.164729|4.658326,400-500,351-500,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,C,3,9,5,P13_race_tsunami_C_9.csv,41,42,43,46,47,09:09:15.498,09:09:17.549,09:09:17.549,09:09:19.585,09:09:20.876,-1971.700000,-143.000000,-912.200000,-1819.400000,-140.800000,-1190.000000,-1831.800000,-139.500000,-1165.600000,-1821.200000,-139.400000,-1187.500000,316.809296,316.816935,289.453917,289.475077,27.370057,27.400912,3.080584,3.383785,false,1,2,true,false,24.330434,24.330639,24.330434,24.330639,0.628000,4.087000,1.291000,teleport_tsunami|teleport_tsunami,42|45,43|46,24.330434,24.330639,300-400,200-350,short_corrections_only
SITE2_P13,P13,SITE2,tsunami,C,3,9,6,P13_race_tsunami_C_9.csv,49,50,51,54,55,09:09:28.049,09:09:29.988,09:09:29.988,09:09:33.441,09:09:34.971,-1821.200000,-139.400000,-1187.400000,-1375.200000,-127.000000,-1014.300000,-1364.300000,-125.200000,-1004.300000,-1372.300000,-125.500000,-1013.000000,478.413639,478.574310,492.222734,492.427518,14.792228,14.901342,3.178050,3.514257,false,1,2,true,false,11.684605,11.686317,11.684605,11.686317,2.024000,5.392000,1.530000,teleport_tsunami|teleport_tsunami,50|53,51|54,11.684605,11.686317,400-500,351-500,short_corrections_only
SITE2_P14,P14,SITE2,map,A,1,3,1,P14_race_map_A_3.csv,3,4,5,5,6,10:45:27.477,10:45:33.315,10:45:33.315,10:45:33.315,10:45:34.979,1364.600000,-136.900000,-2182.300000,1036.100000,-125.400000,-1926.600000,1040.600000,-124.000000,-1927.600000,1040.600000,-124.000000,-1927.600000,416.286848,416.445663,412.126303,412.328146,4.609772,4.817676,4.609772,4.817676,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,5.838000,1.664000,teleport_map,4,5,,,400-500,351-500,direct_hit
SITE2_P14,P14,SITE2,map,A,1,3,2,P14_race_map_A_3.csv,7,8,9,9,10,10:45:37.786,10:45:42.009,10:45:42.009,10:45:42.009,10:45:43.622,1040.500000,-124.100000,-1927.700000,660.800000,-122.800000,-2101.300000,663.900000,-121.400000,-2098.900000,663.900000,-121.400000,-2098.900000,417.503353,417.505377,413.687080,413.695891,3.920459,4.162932,3.920459,4.162932,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,4.223000,1.613000,teleport_map,8,9,,,400-500,351-500,direct_hit
SITE2_P14,P14,SITE2,map,A,1,3,3,P14_race_map_A_3.csv,11,12,13,13,14,10:45:45.649,10:45:48.829,10:45:48.829,10:45:48.829,10:45:50.874,663.800000,-121.400000,-2098.900000,193.000000,-120.500000,-2075.600000,190.400000,-119.200000,-2071.600000,190.400000,-119.200000,-2071.600000,471.376209,471.377068,474.186514,474.191617,4.770744,4.944694,4.770744,4.944694,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,3.180000,2.045000,teleport_map,12,13,,,400-500,351-500,direct_hit
SITE2_P14,P14,SITE2,map,A,1,3,4,P14_race_map_A_3.csv,15,16,17,23,24,10:45:52.862,10:45:55.996,10:45:55.996,10:46:07.416,10:46:09.648,190.500000,-119.200000,-2071.600000,207.800000,-130.500000,-1742.200000,209.700000,-129.000000,-1748.000000,208.800000,-129.100000,-1743.400000,329.853983,330.047481,324.169092,324.317190,6.103278,6.284903,1.562050,2.097618,false,2,3,true,false,20.032883,20.034504,12.332883,12.334504,1.281000,14.554000,2.232000,teleport_map|teleport_map|teleport_map,16|19|22,17|20|23,12.332883|7.700000,12.334504|7.700000,300-400,200-350,short_corrections_only
SITE2_P14,P14,SITE2,map,A,1,3,5,P14_race_map_A_3.csv,25,26,27,27,28,10:46:11.557,10:46:15.427,10:46:15.428,10:46:15.428,10:46:18.578,208.800000,-129.100000,-1743.400000,-221.000000,-110.700000,-1770.000000,-224.700000,-109.200000,-1770.300000,-224.700000,-109.200000,-1770.300000,430.622340,431.015267,434.439823,434.895355,3.712142,4.003748,3.712142,4.003748,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,3.871000,3.150000,teleport_map,26,27,,,400-500,351-500,direct_hit
SITE2_P14,P14,SITE2,map,A,1,3,6,P14_race_map_A_3.csv,29,30,31,31,32,10:46:20.124,10:46:23.790,10:46:23.790,10:46:23.790,10:46:25.797,-224.800000,-109.200000,-1770.300000,-640.700000,-108.700000,-1512.100000,-640.900000,-107.300000,-1512.100000,-640.900000,-107.300000,-1512.100000,489.530438,489.530694,489.647649,489.651335,0.200000,1.414214,0.200000,1.414214,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,3.666000,2.007000,teleport_map,30,31,,,400-500,351-500,direct_hit
SITE2_P14,P14,SITE2,map,B,1,1,1,P14_race_map_B_1.csv,3,4,5,8,9,10:41:32.092,10:41:37.080,10:41:37.080,10:41:42.691,10:41:44.810,-1587.500000,-148.200000,1834.100000,-1824.000000,-155.900000,2254.000000,-1814.900000,-154.700000,2241.800000,-1822.900000,-154.500000,2253.800000,481.921425,481.982935,466.829787,466.875037,15.220053,15.267285,1.118034,1.791647,false,1,2,true,false,14.422205,14.422552,14.422205,14.422552,2.293000,10.599000,2.119000,teleport_map|teleport_map,4|7,5|8,14.422205,14.422552,400-500,351-500,short_corrections_only
SITE2_P14,P14,SITE2,map,B,1,1,2,P14_race_map_B_1.csv,10,11,12,12,13,10:41:50.663,10:42:05.352,10:42:05.352,10:42:05.352,10:42:09.163,-1822.800000,-154.600000,2253.900000,-2183.500000,-156.800000,1969.600000,-2179.800000,-155.300000,1971.200000,-2179.800000,-155.300000,1971.200000,459.272229,459.277498,455.377086,455.377624,4.031129,4.301163,4.031129,4.301163,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,14.689000,3.811000,teleport_map,11,12,,,400-500,351-500,direct_hit
SITE2_P14,P14,SITE2,map,B,1,1,3,P14_race_map_B_1.csv,14,15,16,16,17,10:42:12.221,10:42:17.052,10:42:17.052,10:42:17.052,10:42:20.486,-2179.900000,-155.300000,1971.100000,-2489.500000,-157.100000,2081.700000,-2489.200000,-155.600000,2083.600000,-2489.200000,-155.600000,2083.600000,328.762102,328.767030,329.184021,329.184265,1.923538,2.439262,1.923538,2.439262,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,4.831000,3.434000,teleport_map,15,16,,,300-400,200-350,direct_hit
SITE2_P14,P14,SITE2,map,B,1,1,4,P14_race_map_B_1.csv,18,19,20,20,21,10:42:23.103,10:42:34.982,10:42:34.982,10:42:34.982,10:42:37.044,-2489.200000,-155.700000,2083.700000,-2630.000000,-156.100000,2448.000000,-2628.800000,-154.700000,2447.300000,-2628.800000,-154.700000,2447.300000,390.562581,390.562786,389.478010,389.479293,1.389244,1.972308,1.389244,1.972308,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,11.879000,2.062000,teleport_map,19,20,,,300-400,351-500,direct_hit
SITE2_P14,P14,SITE2,map,B,1,1,5,P14_race_map_B_1.csv,22,23,24,24,25,10:42:40.215,10:42:45.780,10:42:45.780,10:42:45.780,10:42:48.205,-2628.700000,-154.700000,2447.400000,-2978.700000,-155.900000,2306.500000,-2977.700000,-154.500000,2308.500000,-2977.700000,-154.500000,2308.500000,377.296713,377.298622,375.588125,375.588179,2.236068,2.638181,2.236068,2.638181,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,5.565000,2.425000,teleport_map,23,24,,,300-400,351-500,direct_hit
SITE2_P14,P14,SITE2,map,B,1,1,6,P14_race_map_B_1.csv,26,27,28,28,29,10:42:51.733,10:42:57.910,10:42:57.910,10:42:57.910,10:43:00.694,-2977.700000,-154.600000,2308.400000,-2999.000000,-156.000000,1931.000000,-3000.500000,-154.400000,1934.900000,-3000.500000,-154.400000,1934.900000,378.000595,378.003188,374.195257,374.195270,4.178516,4.474371,4.178516,4.474371,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,6.177000,2.784000,teleport_map,27,28,,,300-400,351-500,direct_hit
SITE2_P14,P14,SITE2,map,C,1,2,1,P14_race_map_C_2.csv,3,4,5,5,6,10:43:39.067,10:43:44.961,10:43:44.962,10:43:44.962,10:43:47.077,-2003.300000,-141.900000,179.600000,-2299.700000,-147.700000,56.800000,-2300.700000,-146.200000,57.100000,-2300.700000,-146.200000,57.100000,320.831420,320.883842,321.641120,321.669862,1.044031,1.827567,1.044031,1.827567,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,5.895000,2.115000,teleport_map,4,5,,,300-400,200-350,direct_hit
SITE2_P14,P14,SITE2,map,C,1,2,2,P14_race_map_C_2.csv,7,8,9,9,10,10:43:49.989,10:43:58.812,10:43:58.812,10:43:58.812,10:44:01.594,-2300.700000,-146.200000,57.100000,-2303.900000,-147.000000,-387.200000,-2304.100000,-145.600000,-386.600000,-2304.100000,-145.600000,-386.600000,444.311524,444.312244,443.713027,443.713432,0.632456,1.536229,0.632456,1.536229,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,8.823000,2.782000,teleport_map,8,9,,,400-500,351-500,direct_hit
SITE2_P14,P14,SITE2,map,C,1,2,3,P14_race_map_C_2.csv,11,12,13,13,14,10:44:05.850,10:44:12.281,10:44:12.281,10:44:12.281,10:44:16.274,-2304.000000,-145.600000,-386.800000,-1943.900000,-143.600000,-367.100000,-1943.300000,-142.200000,-368.400000,-1943.300000,-142.200000,-368.400000,360.638462,360.644007,361.169005,361.184080,1.431782,2.002498,1.431782,2.002498,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,6.431000,3.993000,teleport_map,12,13,,,300-400,351-500,direct_hit
SITE2_P14,P14,SITE2,map,C,1,2,4,P14_race_map_C_2.csv,15,16,17,17,18,10:44:21.428,10:44:28.823,10:44:28.824,10:44:28.824,10:44:31.508,-1943.400000,-142.300000,-368.400000,-2025.000000,-148.600000,-798.000000,-2025.300000,-147.100000,-799.400000,-2025.300000,-147.100000,-799.400000,437.281054,437.326434,438.810688,438.838045,1.431782,2.073644,1.431782,2.073644,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,7.396000,2.684000,teleport_map,16,17,,,400-500,351-500,direct_hit
SITE2_P14,P14,SITE2,map,C,1,2,5,P14_race_map_C_2.csv,19,20,21,24,25,10:44:33.641,10:44:39.176,10:44:39.177,10:44:46.088,10:44:48.095,-2025.300000,-147.200000,-799.500000,-1819.400000,-140.800000,-1190.000000,-1826.500000,-139.400000,-1187.100000,-1818.700000,-139.300000,-1188.800000,441.457880,441.504270,435.608999,435.678827,7.669420,7.796153,1.389244,2.044505,false,1,2,true,false,7.907591,7.907591,7.907591,7.907591,3.080000,12.447000,2.007000,teleport_map|teleport_map,20|23,21|24,7.907591,7.907591,400-500,351-500,short_corrections_only
SITE2_P14,P14,SITE2,map,C,1,2,6,P14_race_map_C_2.csv,26,27,28,28,29,10:44:51.213,10:44:55.527,10:44:55.527,10:44:55.527,10:44:57.255,-1818.600000,-139.300000,-1188.800000,-1375.200000,-127.000000,-1014.300000,-1377.700000,-125.600000,-1016.400000,-1377.700000,-125.600000,-1016.400000,476.501637,476.660361,473.407404,473.605595,3.264966,3.552464,3.264966,3.552464,true,0,1,true,false,0.000000,0.000000,0.000000,0.000000,,4.314000,1.728000,teleport_map,27,28,,,400-500,351-500,direct_hit
SITE2_P14,P14,SITE2,tsunami,A,3,9,1,P14_race_tsunami_A_9.csv,3,4,5,11,12,11:24:04.395,11:24:08.354,11:24:08.355,11:24:17.834,11:24:20.359,1364.500000,-136.900000,-2182.300000,1036.100000,-125.400000,-1926.600000,1018.900000,-124.700000,-1907.400000,1038.600000,-124.000000,-1926.400000,416.207941,416.366785,441.598653,441.767145,25.777510,25.787012,2.507987,2.872281,false,2,3,true,false,42.587808,42.595465,35.007571,35.014568,3.678000,13.439000,2.525000,teleport_tsunami|teleport_tsunami|teleport_tsunami,4|7|10,5|8|11,35.007571|7.580237,35.014568|7.580897,400-500,351-500,short_corrections_only
SITE2_P14,P14,SITE2,tsunami,A,3,9,2,P14_race_tsunami_A_9.csv,13,14,15,18,19,11:24:22.551,11:24:25.799,11:24:25.799,11:24:33.521,11:24:36.319,1038.600000,-124.000000,-1926.500000,660.800000,-122.800000,-2101.300000,629.700000,-121.300000,-2118.100000,664.900000,-121.300000,-2098.500000,416.278609,416.280338,451.563694,451.571766,35.347560,35.379373,4.964877,5.186521,false,1,2,true,false,40.065571,40.065571,40.065571,40.065571,4.099000,10.970000,2.798000,teleport_tsunami|teleport_tsunami,14|17,15|18,40.065571,40.065571,400-500,351-500,short_corrections_only
