ParticipantUID,ParticipantID,Location,Method,Route,MethodOrder,Run,CheckpointIndex,SourceFile,TeleportSourceRow,AppearSourceRow,ProgressBannerSourceRow,NextAimSourceRow,TeleportTimestamp,AppearTimestamp,ProgressBannerTimestamp,NextAimTimestamp,BannerDelayTime,AppearPos_x,AppearPos_y,AppearPos_z,ProgressBannerPos_x,ProgressBannerPos_y,ProgressBannerPos_z,AppearHeadVec_x,AppearHeadVec_y,AppearHeadVec_z,ProgressBannerHeadVec_x,ProgressBannerHeadVec_y,ProgressBannerHeadVec_z,HeadRotation3D,HeadRotationXZ,AppearHeadYaw,ProgressBannerHeadYaw,SignedYawChange,AbsoluteYawChange,AppearHeadPitch,ProgressBannerHeadPitch,SignedPitchChange,AbsolutePitchChange,AppearHeadToLeftControllerAngle3D,AppearHeadToRightControllerAngle3D,ProgressBannerHeadToLeftControllerAngle3D,ProgressBannerHeadToRightControllerAngle3D,NextAimHeadVec_x,NextAimHeadVec_y,NextAimHeadVec_z,ReorientationLatency,HeadRotationAppearToNextAim3D,HeadRotationAppearToNextAimXZ,PostBannerAimLatency,HeadRotationBannerToNextAim3D,HeadRotationBannerToNextAimXZ,ReachedTargetPos_x,ReachedTargetPos_y,ReachedTargetPos_z,NextTargetPos_x,NextTargetPos_y,NextTargetPos_z,IncomingTeleportDistance2D,IncomingTeleportDistance3D,NextTargetDistanceAtAppear2D,NextTargetDistanceAtAppear3D,DirectionalErrorAtAppear3D,DirectionalErrorAtProgressBanner3D,DirectionalErrorReduction3D
SITE1_P22,P22,SITE1,map,C,3,9,2,P22_race_map_C_9.csv,8,9,10,11,12:59:33.216,12:59:33.216,12:59:36.478,12:59:37.636,3.262000,-2303.200000,-145.600000,-387.100000,-2303.200000,-145.500000,-387.100000,0.000000,-0.800000,-0.600000,0.000000,0.000000,-1.000000,53.130102,0.000000,180.000000,180.000000,0.000000,0.000000,-53.130102,0.000000,53.130102,53.130102,16.260205,36.869898,78.904197,56.309932,0.900000,0.100000,-0.400000,4.420000,80.698805,66.037511,1.158000,66.167701,66.037511,-2303.900000,-147.000000,-387.200000,-1943.900000,-143.600000,-367.100000,444.055177,444.056089,359.856207,359.861765,92.165854,93.185968,-1.020114
SITE1_P22,P22,SITE1,map,C,3,9,3,P22_race_map_C_9.csv,12,13,14,15,12:59:42.116,12:59:42.116,12:59:44.403,12:59:45.744,2.287000,-1946.000000,-142.300000,-369.600000,-1946.000000,-142.200000,-369.600000,0.300000,-0.500000,-0.800000,0.300000,0.100000,-0.900000,36.410506,2.121096,159.443955,161.565051,2.121096,2.121096,-30.336416,6.017285,36.353700,36.353700,42.861791,29.713551,84.143774,64.143872,-0.200000,-0.300000,-0.900000,3.628000,32.442187,33.084853,1.341000,38.878317,30.963757,-1943.900000,-143.600000,-367.100000,-2025.000000,-148.600000,-798.000000,357.528544,357.543774,435.623186,435.668739,41.669560,29.640333,12.029227
SITE1_P22,P22,SITE1,map,C,3,9,4,P22_race_map_C_9.csv,16,17,18,19,12:59:49.160,12:59:49.160,12:59:51.468,12:59:52.468,2.308000,-2023.500000,-147.200000,-796.200000,-2023.500000,-147.000000,-796.100000,-0.100000,-0.800000,-0.600000,-0.200000,0.100000,-1.000000,58.374111,1.847610,-170.537678,-168.690068,1.847610,1.847610,-52.752627,5.600409,58.353036,58.353036,32.131874,37.247373,77.524349,49.513278,0.500000,-0.300000,-0.800000,3.308000,47.666615,41.467705,1.000000,48.662645,43.315316,-2025.000000,-148.600000,-798.000000,-1819.400000,-140.800000,-1190.000000,433.582530,433.609098,443.548475,443.594646,61.787821,38.923750,22.864071
SITE1_P22,P22,SITE1,map,C,3,9,5,P22_race_map_C_9.csv,20,21,22,23,12:59:56.652,12:59:56.652,12:59:59.485,13:00:01.387,2.833000,-1820.900000,-139.400000,-1189.400000,-1820.900000,-139.300000,-1189.300000,-0.300000,-0.600000,-0.700000,-0.300000,0.100000,-0.900000,44.470818,4.763642,-156.801409,-161.565051,-4.763642,4.763642,-38.232404,6.017285,44.249689,44.249689,53.452334,46.768759,75.341333,47.895474,0.800000,-0.500000,0.300000,4.735000,98.991267,133.754636,1.902000,126.370149,128.990994,-1819.400000,-140.800000,-1190.000000,-1375.200000,-127.000000,-1014.300000,442.326802,442.393818,478.861671,479.022192,124.599514,129.393262,-4.793747
SITE1_P22,P22,SITE1,map,C,3,9,6,P22_race_map_C_9.csv,25,26,27,28,13:00:11.037,13:00:11.037,13:00:14.589,13:00:15.655,3.552000,-1376.700000,-125.600000,-1008.600000,-1375.800000,-125.500000,-1011.700000,0.900000,-0.200000,-0.400000,0.300000,0.100000,-1.000000,51.926272,49.338267,113.962489,163.300756,49.338267,49.338267,-11.478923,5.471249,16.950172,16.950172,79.271555,34.114238,92.143240,52.642971,1.000000,-0.200000,0.200000,4.618000,34.570514,35.272421,1.066000,85.790843,84.610688,-1375.200000,-127.000000,-1014.300000,-975.600000,-113.200000,-896.400000,479.455212,479.650904,416.497359,416.681905,41.500577,89.214611,-47.714033
SITE1_P22,P22,SITE1,tsunami,A,1,1,1,P22_race_tsunami_A_1.csv,40,41,42,43,12:32:47.404,12:32:47.404,12:32:49.424,12:32:50.312,2.020000,1041.200000,-123.800000,-1923.300000,1041.100000,-123.800000,-1923.300000,-0.700000,0.200000,-0.700000,-0.600000,0.200000,-0.800000,7.971184,8.130102,-135.000000,-143.130102,-8.130102,8.130102,11.421754,11.309932,-0.111821,0.111821,111.113651,52.251942,103.656242,58.451734,-0.800000,0.200000,-0.500000,2.908000,12.735429,12.994617,0.888000,20.695853,21.124719,1036.100000,-125.400000,-1926.600000,660.800000,-122.800000,-2101.300000,8.881441,8.937561,419.985905,419.987095,22.780181,30.016739,-7.236558
SITE1_P22,P22,SITE1,tsunami,A,1,1,2,P22_race_tsunami_A_1.csv,47,48,49,50,12:32:54.440,12:32:54.440,12:32:57.420,12:32:58.260,2.980000,667.300000,-121.200000,-2100.100000,667.300000,-121.200000,-2100.100000,-0.900000,0.200000,-0.400000,-0.900000,0.100000,-0.400000,5.681286,0.000000,-113.962489,-113.962489,0.000000,0.000000,11.478923,5.797636,-5.681286,5.681286,101.749914,45.401025,96.253497,42.861791,-1.000000,0.300000,0.000000,3.820000,23.801392,23.962489,0.840000,25.865305,23.962489,660.800000,-122.800000,-2101.300000,193.000000,-120.500000,-2075.600000,198.814813,198.840564,474.932353,474.932869,29.061200,27.472703,1.588498
SITE1_P22,P22,SITE1,tsunami,A,1,1,3,P22_race_tsunami_A_1.csv,60,61,62,63,12:33:06.877,12:33:06.877,12:33:08.875,12:33:10.318,1.998000,196.000000,-118.900000,-2077.200000,196.000000,-118.900000,-2077.200000,-0.900000,0.000000,0.400000,-0.900000,0.100000,0.400000,5.797636,0.000000,-66.037511,-66.037511,0.000000,0.000000,0.000000,5.797636,5.797636,5.797636,89.299637,40.742199,94.883250,49.542360,0.000000,0.200000,1.000000,3.441000,66.531081,66.037511,1.443000,65.416109,66.037511,193.000000,-120.500000,-2075.600000,207.800000,-130.500000,-1742.200000,5.142956,5.142956,335.207756,335.408408,68.068666,68.402063,-0.333396
SITE1_P22,P22,SITE1,tsunami,A,1,1,4,P22_race_tsunami_A_1.csv,67,68,69,70,12:33:15.146,12:33:15.147,12:33:16.962,12:33:17.613,1.815000,210.000000,-129.000000,-1738.900000,210.100000,-129.000000,-1738.900000,-0.300000,0.200000,-1.000000,-0.300000,0.100000,-0.900000,5.123285,1.735705,-163.300756,-161.565051,1.735705,1.735705,10.844500,6.017285,-4.827215,4.827215,89.351114,54.359071,84.931938,47.895474,-1.000000,0.200000,-0.200000,2.466000,60.737413,61.990823,0.651000,59.711370,60.255119,207.800000,-130.500000,-1742.200000,-221.000000,-110.700000,-1770.000000,10.296116,10.296601,432.120597,432.507919,69.093951,67.315984,1.777967
SITE1_P22,P22,SITE1,tsunami,A,1,1,5,P22_race_tsunami_A_1.csv,71,72,73,74,12:33:20.427,12:33:20.428,12:33:22.181,12:33:22.811,1.753000,-214.200000,-109.300000,-1771.300000,-214.200000,-109.400000,-1771.300000,-0.900000,0.400000,-0.100000,-1.000000,0.200000,-0.100000,12.591303,0.629599,-96.340192,-95.710593,0.629599,0.629599,23.832299,11.255240,-12.577059,12.577059,111.871478,69.075168,99.536935,56.492066,-0.800000,0.200000,0.500000,2.383000,38.222911,38.345575,0.630000,36.922446,37.715976,-221.000000,-110.700000,-1770.000000,-640.700000,-108.700000,-1512.100000,425.535251,425.991009,499.086055,499.086415,43.536371,38.412600,5.123771
SITE1_P22,P22,SITE1,tsunami,A,1,1,6,P22_race_tsunami_A_1.csv,75,76,77,78,12:33:24.583,12:33:24.583,12:33:26.006,12:33:26.697,1.423000,-633.700000,-107.200000,-1511.100000,-633.700000,-107.200000,-1511.100000,-0.800000,0.400000,0.500000,-0.900000,0.200000,0.500000,12.309989,2.950779,-57.994617,-60.945396,-2.950779,2.950779,22.976903,10.993201,-11.983702,11.983702,113.543644,59.529641,101.252423,59.419595,-0.300000,-0.200000,0.900000,2.114000,52.120409,39.559668,0.691000,48.031136,42.510447,-640.700000,-108.700000,-1512.100000,-751.100000,-107.600000,-1074.800000,493.643890,493.648357,451.819046,451.819223,47.646312,46.908992,0.737320
SITE1_P22,P22,SITE1,tsunami,B,1,2,1,P22_race_tsunami_B_2.csv,7,8,9,10,12:33:49.215,12:33:49.215,12:33:52.181,12:33:52.622,2.966000,-1825.200000,-154.400000,2256.600000,-1825.100000,-154.400000,2256.600000,0.400000,0.100000,-0.900000,0.400000,0.100000,-0.900000,0.000000,0.000000,156.037511,156.037511,0.000000,0.000000,5.797636,5.797636,0.000000,0.000000,86.435589,55.150095,92.872730,55.150095,0.000000,0.200000,-1.000000,3.407000,24.315324,23.962489,0.441000,24.315324,23.962489,-1824.000000,-155.900000,2254.000000,-2183.500000,-156.800000,1969.600000,8.810221,8.810789,459.072859,459.079133,75.376124,75.383876,-0.007752
SITE1_P22,P22,SITE1,tsunami,B,1,2,2,P22_race_tsunami_B_2.csv,14,15,16,17,12:33:56.573,12:33:56.573,12:33:57.745,12:33:58.359,1.172000,-2187.300000,-155.200000,1965.800000,-2187.300000,-155.200000,1965.800000,-0.800000,0.200000,-0.600000,-0.800000,0.100000,-0.600000,5.599339,0.000000,-126.869898,-126.869898,0.000000,0.000000,11.309932,5.710593,-5.599339,5.599339,97.668430,40.443821,92.328123,34.862248,-0.900000,0.200000,0.500000,1.786000,64.527641,65.924502,0.614000,65.326835,65.924502,-2183.500000,-156.800000,1969.600000,-2489.500000,-157.100000,2081.700000,55.680517,55.680876,323.662865,323.668441,58.627246,58.071339,0.555907
SITE1_P22,P22,SITE1,tsunami,B,1,2,3,P22_race_tsunami_B_2.csv,18,19,20,21,12:34:00.474,12:34:00.474,12:34:01.827,12:34:02.390,1.353000,-2487.700000,-155.500000,2081.600000,-2487.700000,-155.500000,2081.600000,-0.900000,0.300000,0.300000,-0.900000,0.200000,0.300000,5.643713,0.000001,-71.565051,-71.565051,0.000000,0.000000,17.548401,11.904688,-5.643713,5.643713,111.446742,48.841433,105.972267,55.396207,-0.500000,0.100000,0.900000,1.916000,43.222057,42.510447,0.563000,42.450283,42.510447,-2489.500000,-157.100000,2081.700000,-2630.000000,-156.100000,2448.000000,321.910935,321.911183,393.062654,393.063112,52.550257,51.377593,1.172664
SITE1_P22,P22,SITE1,tsunami,B,1,2,4,P22_race_tsunami_B_2.csv,25,26,27,28,12:34:05.701,12:34:05.701,12:34:07.064,12:34:07.596,1.363000,-2628.500000,-154.600000,2445.000000,-2628.400000,-154.600000,2445.000000,-0.300000,0.100000,0.900000,-0.400000,0.200000,0.900000,7.723450,5.527540,-18.434949,-23.962489,-5.527540,5.527540,6.017285,11.478923,5.461638,5.461638,100.407560,42.259379,101.749914,55.201437,-0.800000,0.100000,0.600000,1.895000,34.509214,34.695154,0.532000,29.391442,29.167613,-2630.000000,-156.100000,2448.000000,-2978.700000,-155.900000,2306.500000,6.888396,6.889122,376.593003,376.595247,93.146678,87.697360,5.449318
SITE1_P22,P22,SITE1,tsunami,B,1,2,5,P22_race_tsunami_B_2.csv,32,33,34,35,12:34:11.372,12:34:11.372,12:34:12.648,12:34:13.146,1.276000,-2972.300000,-154.200000,2307.800000,-2972.300000,-154.200000,2307.800000,-0.900000,0.200000,-0.300000,-0.900000,0.200000,-0.300000,0.000000,0.000001,-108.434949,-108.434949,0.000000,0.000000,11.904688,11.904688,0.000000,0.000000,99.573441,48.856361,99.573441,59.301029,-1.000000,0.200000,0.100000,1.774000,23.655671,24.145542,0.498000,23.655671,24.145542,-2978.700000,-155.900000,2306.500000,-2999.000000,-156.000000,1931.000000,96.332030,96.332497,377.744795,377.749083,68.082049,68.082049,0.000000
SITE1_P22,P22,SITE1,tsunami,B,1,2,6,P22_race_tsunami_B_2.csv,39,40,41,42,12:34:19.073,12:34:19.073,12:34:20.403,12:34:20.838,1.330000,-2997.900000,-154.400000,1928.300000,-2997.800000,-154.400000,1928.300000,0.000000,0.000000,1.000000,0.000000,0.200000,1.000000,11.309932,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.309932,11.309932,11.309932,96.914372,46.508481,107.874008,48.179830,-0.100000,0.100000,1.000000,1.765000,8.049467,5.710593,0.435000,7.971184,5.710593,-2999.000000,-156.000000,1931.000000,-2991.000000,-154.200000,1449.000000,12.906587,12.906587,479.349664,479.349705,179.174881,168.637431,10.537450
SITE1_P22,P22,SITE1,tsunami,C,1,3,1,P22_race_tsunami_C_3.csv,7,8,9,10,12:34:49.514,12:34:49.514,12:34:51.035,12:34:51.549,1.521000,-2301.600000,-146.100000,53.900000,-2301.600000,-146.100000,54.000000,0.800000,0.100000,0.600000,0.800000,0.200000,0.600000,5.599339,0.000000,53.130102,53.130102,0.000000,0.000000,5.710593,11.309932,5.599339,5.599339,102.451852,41.683434,112.365970,40.443821,0.700000,0.100000,0.700000,2.035000,8.089483,8.130102,0.514000,9.761969,8.130102,-2299.700000,-147.700000,56.800000,-2303.900000,-147.000000,-387.200000,8.041144,8.041144,441.105996,441.106914,126.967836,126.357994,0.609842
SITE1_P22,P22,SITE1,tsunami,C,1,3,2,P22_race_tsunami_C_3.csv,14,15,16,17,12:34:57.122,12:34:57.123,12:34:58.458,12:34:58.938,1.335000,-2301.900000,-145.500000,-389.000000,-2301.900000,-145.500000,-389.000000,-0.100000,0.200000,1.000000,-0.100000,0.100000,1.000000,5.572801,0.000000,-5.710593,-5.710593,0.000000,0.000000,11.255240,5.682438,-5.572801,5.572801,106.377395,38.005862,100.994783,42.447263,-0.400000,-0.200000,0.900000,1.815000,29.078910,18.251896,0.480000,24.985469,18.251896,-2303.900000,-147.000000,-387.200000,-1943.900000,-143.600000,-367.100000,29.333428,29.334962,358.669221,358.674253,92.108155,92.169020,-0.060865
SITE1_P22,P22,SITE1,tsunami,C,1,3,3,P22_race_tsunami_C_3.csv,18,19,20,21,12:35:01.718,12:35:01.719,12:35:04.446,12:35:04.810,2.727000,-1937.400000,-141.800000,-367.200000,-1937.500000,-141.900000,-367.200000,0.900000,0.400000,0.100000,1.000000,0.000000,0.000000,24.613598,6.340192,83.659808,90.000000,6.340192,6.340192,23.832299,0.000000,-23.832299,23.832299,119.825805,57.837981,98.049467,33.690068,0.900000,-0.100000,0.300000,3.091000,32.097827,12.094757,0.364000,19.359649,18.434949,-1943.900000,-143.600000,-367.100000,-2025.000000,-148.600000,-798.000000,365.151325,365.170070,439.616196,439.668784,106.640412,101.479842,5.160571
SITE1_P22,P22,SITE1,tsunami,C,1,3,4,P22_race_tsunami_C_3.csv,22,23,24,25,12:35:07.618,12:35:07.618,12:35:09.730,12:35:10.172,2.112000,-2028.200000,-147.000000,-802.100000,-2028.100000,-147.000000,-802.100000,-0.200000,0.400000,-0.900000,-0.200000,0.000000,-1.000000,23.484001,1.218875,-167.471192,-168.690068,-1.218875,1.218875,23.454137,0.000000,-23.454137,23.454137,115.746965,58.375507,98.328093,43.955919,0.000000,-0.200000,-1.000000,2.554000,36.861715,12.528808,0.442000,15.942369,11.309932,-2025.000000,-148.600000,-798.000000,-1819.400000,-140.800000,-1190.000000,444.179783,444.210221,440.526787,440.570414,45.592463,39.598168,5.994295
SITE1_P22,P22,SITE1,tsunami,C,1,3,5,P22_race_tsunami_C_3.csv,29,30,31,32,12:35:14.450,12:35:14.450,12:35:15.542,12:35:16.009,1.092000,-1821.300000,-139.400000,-1186.900000,-1821.300000,-139.400000,-1186.900000,0.600000,0.100000,-0.800000,0.600000,0.100000,-0.800000,0.000000,0.000000,143.130102,143.130102,0.000000,0.000000,5.710593,5.710593,0.000000,0.000000,92.746400,45.567322,92.746400,34.862248,0.800000,0.000000,-0.600000,1.559000,17.208264,16.260205,0.467000,17.208264,16.260205,-1819.400000,-140.800000,-1190.000000,-1375.200000,-127.000000,-1014.300000,13.038405,13.038788,478.326217,478.486917,74.213909,74.213909,0.000000
SITE1_P22,P22,SITE1,tsunami,C,1,3,6,P22_race_tsunami_C_3.csv,36,37,38,39,12:35:20.551,12:35:20.552,12:35:22.715,12:35:23.088,2.163000,-1377.000000,-125.500000,-1014.200000,-1377.000000,-125.500000,-1014.200000,1.000000,0.100000,-0.100000,1.000000,0.100000,-0.100000,0.000000,0.000000,95.710593,95.710593,0.000000,0.000000,5.682438,5.682438,0.000000,0.000000,96.345950,50.503195,96.345950,61.553985,1.000000,0.000000,-0.100000,2.536000,5.682438,0.000000,0.373000,5.682438,0.000000,-1375.200000,-127.000000,-1014.300000,-975.600000,-113.200000,-896.400000,9.602604,9.604686,418.328579,418.509367,22.375560,22.375560,0.000000
SITE1_P23,P23,SITE1,baseline,A,3,10,1,P23_race_baseline_A_10.csv,13,14,15,16,14:15:51.892,14:15:51.892,14:15:53.551,14:15:55.907,1.659000,1032.400000,-123.800000,-1923.500000,1032.400000,-123.800000,-1923.600000,-0.800000,0.200000,0.600000,-0.800000,0.200000,0.500000,4.809824,4.864514,-53.130102,-57.994617,-4.864514,4.864514,11.309932,11.969463,0.659531,0.659531,97.971184,72.568081,93.578566,67.604338,-0.800000,0.300000,-0.400000,4.015000,61.436648,63.434949,2.356000,56.661570,58.570434,1036.100000,-125.400000,-1926.600000,660.800000,-122.800000,-2101.300000,84.931149,84.934916,411.945870,411.947084,62.988334,58.317101,4.671233
SITE1_P23,P23,SITE1,baseline,A,3,10,2,P23_race_baseline_A_10.csv,26,27,28,29,14:16:06.498,14:16:06.498,14:16:07.586,14:16:11.137,1.088000,657.900000,-121.200000,-2102.100000,657.800000,-121.200000,-2102.200000,1.000000,0.200000,0.100000,1.000000,0.200000,0.200000,5.495394,5.599339,84.289407,78.690068,-5.599339,5.599339,11.255240,11.095803,-0.159436,0.159436,86.632377,76.452304,91.327563,77.878804,-0.900000,0.300000,-0.100000,4.639000,150.408484,179.370401,3.551000,150.168581,175.030259,660.800000,-122.800000,-2101.300000,193.000000,-120.500000,-2075.600000,5.913544,5.913544,465.654657,465.655184,165.574005,161.693965,3.880040
SITE1_P23,P23,SITE1,baseline,A,3,10,3,P23_race_baseline_A_10.csv,40,41,42,43,14:16:23.141,14:16:23.142,14:16:24.969,14:16:26.782,1.827000,195.300000,-118.900000,-2077.300000,195.300000,-118.900000,-2077.300000,-0.900000,0.200000,0.400000,-0.900000,0.200000,0.400000,0.000000,0.000000,-66.037511,-66.037511,0.000000,0.000000,11.478923,11.478923,0.000000,0.000000,94.034651,61.140467,94.034651,61.140467,0.100000,0.300000,0.900000,3.640000,69.865982,72.377703,1.813000,69.865982,72.377703,193.000000,-120.500000,-2075.600000,207.800000,-130.500000,-1742.200000,52.682919,52.685292,335.333058,335.533635,69.068094,69.068094,0.000000
SITE1_P23,P23,SITE1,baseline,A,3,10,4,P23_race_baseline_A_10.csv,51,52,53,54,14:16:34.845,14:16:34.845,14:16:37.830,14:16:39.247,2.985000,209.100000,-129.000000,-1742.800000,209.100000,-129.000000,-1742.800000,-0.100000,0.200000,1.000000,-0.200000,0.100000,1.000000,7.913858,5.599339,-5.710593,-11.309932,-5.599339,5.599339,11.255240,5.600409,-5.654831,5.654831,92.693540,56.492066,85.957826,55.963766,-0.900000,0.300000,-0.100000,4.402000,87.067980,90.629599,1.417000,83.538686,85.030259,207.800000,-130.500000,-1742.200000,-221.000000,-110.700000,-1770.000000,10.507616,10.515227,430.959221,431.347586,87.475316,82.113146,5.362169
SITE1_P23,P23,SITE1,baseline,A,3,10,5,P23_race_baseline_A_10.csv,64,65,66,67,14:16:48.909,14:16:48.909,14:16:50.459,14:16:51.171,1.550000,-224.400000,-109.100000,-1768.800000,-224.400000,-109.100000,-1768.800000,-1.000000,0.200000,0.200000,-1.000000,0.200000,0.200000,0.000001,0.000000,-78.690068,-78.690068,0.000000,0.000000,11.095803,11.095803,0.000000,0.000000,90.000000,65.160108,90.000000,65.160108,-0.900000,0.200000,0.300000,2.262000,7.028431,7.125016,0.712000,7.028431,7.125016,-221.000000,-110.700000,-1770.000000,-640.700000,-108.700000,-1512.100000,86.583255,86.619340,489.081363,489.081527,23.041382,23.041382,0.000000
SITE1_P23,P23,SITE1,baseline,A,3,10,6,P23_race_baseline_A_10.csv,89,90,91,92,14:17:06.410,14:17:06.411,14:17:08.660,14:17:10.517,2.249000,-638.900000,-107.200000,-1511.200000,-638.900000,-107.200000,-1511.200000,-1.000000,-0.100000,0.000000,-1.000000,0.100000,0.000000,11.421186,0.000000,-90.000000,-90.000000,0.000000,0.000000,-5.710593,5.710593,11.421186,11.421186,84.460452,70.831614,88.627195,81.910517,-0.100000,0.300000,1.000000,4.106000,86.192119,84.289407,1.857000,82.915386,84.289407,-640.700000,-108.700000,-1512.100000,-751.100000,-107.600000,-1074.800000,4.204759,4.204759,450.592721,450.592898,75.649215,75.659663,-0.010448
SITE1_P23,P23,SITE1,baseline,B,3,11,1,P23_race_baseline_B_11.csv,13,14,15,16,14:17:35.442,14:17:35.442,14:17:36.820,14:17:37.462,1.378000,-1822.200000,-154.400000,2252.800000,-1822.200000,-154.400000,2252.800000,-0.500000,0.200000,0.800000,-0.500000,0.200000,0.800000,0.000000,0.000000,-32.005383,-32.005383,0.000000,0.000000,11.969463,11.969463,0.000000,0.000000,98.561204,79.309974,98.561204,79.309974,-0.600000,0.100000,0.800000,2.020000,7.890065,4.864514,0.642000,7.890065,4.864514,-1824.000000,-155.900000,2254.000000,-2183.500000,-156.800000,1969.600000,25.594726,25.594726,459.064189,459.070463,96.014841,96.014841,0.000000
SITE1_P23,P23,SITE1,baseline,B,3,11,2,P23_race_baseline_B_11.csv,23,24,25,26,14:17:45.990,14:17:45.991,14:17:47.631,14:17:48.998,1.640000,-2185.800000,-155.200000,1970.100000,-2185.800000,-155.200000,1970.100000,-0.800000,0.200000,-0.600000,-0.800000,0.200000,-0.600000,0.000000,0.000000,-126.869898,-126.869898,0.000000,0.000000,11.309932,11.309932,0.000000,0.000000,93.658836,90.000000,98.513024,90.000000,-0.900000,0.300000,0.300000,3.007000,53.749805,55.304846,1.367000,53.749805,55.304846,-2183.500000,-156.800000,1969.600000,-2489.500000,-157.100000,2081.700000,125.267434,125.270667,323.555637,323.561215,57.843625,57.843625,0.000000
SITE1_P23,P23,SITE1,baseline,B,3,11,3,P23_race_baseline_B_11.csv,36,37,38,39,14:17:55.545,14:17:55.546,14:17:57.238,14:17:58.851,1.692000,-2488.000000,-155.500000,2079.700000,-2488.000000,-155.500000,2079.700000,-0.900000,0.100000,0.300000,-0.900000,0.100000,0.300000,0.000001,0.000001,-71.565051,-71.565051,0.000000,0.000000,6.017285,6.017285,0.000000,0.000000,93.888996,67.115007,93.888996,67.115007,-0.300000,0.200000,0.900000,3.305000,52.736248,53.130102,1.613000,52.736248,53.130102,-2489.500000,-157.100000,2081.700000,-2630.000000,-156.100000,2448.000000,14.268847,14.269198,394.726348,394.726804,50.752410,50.752410,0.000000
SITE1_P23,P23,SITE1,baseline,B,3,11,4,P23_race_baseline_B_11.csv,49,50,51,52,14:18:03.305,14:18:03.305,14:18:04.432,14:18:05.967,1.127000,-2628.700000,-154.500000,2445.100000,-2628.700000,-154.500000,2445.100000,-0.400000,0.200000,0.900000,-0.400000,0.100000,0.900000,5.681286,0.000000,-23.962489,-23.962489,0.000000,0.000000,11.478923,5.797636,-5.681286,5.681286,101.763093,77.144259,96.253497,71.565051,-0.900000,0.300000,-0.400000,2.662000,86.675671,90.000000,1.535000,88.313289,90.000000,-2630.000000,-156.100000,2448.000000,-2978.700000,-155.900000,2306.500000,21.856349,21.856578,376.443834,376.446437,87.730741,87.674708,0.056032
SITE1_P23,P23,SITE1,baseline,B,3,11,5,P23_race_baseline_B_11.csv,65,66,67,68,14:18:18.540,14:18:18.540,14:18:19.828,14:18:21.591,1.288000,-2976.000000,-154.300000,2307.300000,-2976.000000,-154.300000,2307.300000,-0.900000,0.000000,-0.300000,-0.900000,0.100000,-0.400000,8.003866,5.527540,-108.434949,-113.962489,-5.527540,5.527540,0.000000,5.797636,5.797636,5.797636,85.601295,64.895910,90.000000,65.149700,0.000000,0.200000,-1.000000,3.051000,71.935536,71.565051,1.763000,65.416109,66.037511,-2978.700000,-155.900000,2306.500000,-2999.000000,-156.000000,1931.000000,3.298485,3.300000,377.002241,377.006074,68.067636,62.721731,5.345905
SITE1_P23,P23,SITE1,baseline,B,3,11,6,P23_race_baseline_B_11.csv,78,79,80,81,14:18:29.271,14:18:29.272,14:18:30.935,14:18:32.068,1.663000,-2999.400000,-154.400000,1934.300000,-2999.400000,-154.400000,1934.300000,0.000000,0.100000,-1.000000,0.000000,0.100000,-1.000000,0.000000,0.000000,180.000000,180.000000,0.000000,0.000000,5.710593,5.710593,0.000000,0.000000,88.596335,81.910517,88.596335,81.910517,0.000000,0.200000,-1.000000,2.796000,5.599339,0.000000,1.133000,5.599339,0.000000,-2999.000000,-156.000000,1931.000000,-2991.000000,-154.200000,1449.000000,5.803447,5.803447,485.372692,485.372733,5.772507,5.772507,0.000000
SITE1_P23,P23,SITE1,baseline,C,3,9,1,P23_race_baseline_C_9.csv,10,11,12,13,14:13:52.916,14:13:52.916,14:13:54.890,14:13:56.831,1.974000,-2304.200000,-146.100000,54.300000,-2304.200000,-146.100000,54.300000,0.900000,0.100000,0.500000,0.900000,0.100000,0.500000,0.000002,0.000001,60.945396,60.945396,0.000000,0.000000,5.547656,5.547656,0.000000,0.000000,88.656474,63.595931,88.656474,72.383980,0.100000,0.200000,-1.000000,3.915000,111.588683,113.344011,1.941000,111.588683,113.344011,-2299.700000,-147.700000,56.800000,-2303.900000,-147.000000,-387.200000,13.871554,13.871914,441.500102,441.501019,118.879753,118.879753,0.000000
SITE1_P23,P23,SITE1,baseline,C,3,9,2,P23_race_baseline_C_9.csv,23,24,25,26,14:14:08.643,14:14:08.644,14:14:11.128,14:14:13.686,2.484000,-2304.400000,-145.500000,-389.600000,-2304.300000,-145.500000,-389.500000,-0.100000,0.100000,1.000000,-0.300000,0.100000,1.000000,10.938513,10.988651,-5.710593,-16.699244,-10.988651,10.988651,5.682438,5.471249,-0.211189,0.211189,109.645798,66.316932,91.325075,74.307087,1.000000,0.300000,0.100000,5.042000,88.377049,90.000000,2.558000,98.890435,100.988651,-2303.900000,-147.000000,-387.200000,-1943.900000,-143.600000,-367.100000,7.616430,7.616430,361.201467,361.206465,92.098798,103.052071,-10.953274
