ParticipantUID,ParticipantID,Location,Method,MethodOrder,SourceFile,Run,Trial,Distance,HoldTime,CompletionTime,AimingRatio,AimingSpeed,LandingPos_x,LandingPos_z,AimingError,RecommendedExclude,RepeatedFailureGroup,RepeatedFailureTrialExclude,DecisionReason
SITE1_P22,P22,SITE1,baseline,2,P22_precision_baseline_4.csv,4,3,200,10.332,12.916,0.7999,19.3573,-72.400,-1.000,4.220,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,baseline,2,P22_precision_baseline_4.csv,4,4,50,3.374,5.459,0.6181,14.8192,81.600,-1.100,1.105,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,baseline,2,P22_precision_baseline_4.csv,4,5,100,3.390,5.431,0.6242,29.4985,35.500,-0.700,3.864,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,baseline,2,P22_precision_baseline_4.csv,4,6,200,3.597,6.500,0.5534,55.6019,-60.100,0.100,8.201,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,baseline,2,P22_precision_baseline_4.csv,4,7,50,3.360,5.359,0.6270,14.8810,80.300,-1.100,1.780,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,baseline,2,P22_precision_baseline_4.csv,4,8,100,6.111,7.946,0.7691,16.3639,36.600,-0.600,4.937,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,baseline,2,P22_precision_baseline_4.csv,4,9,200,6.626,8.931,0.7419,30.1841,-66.200,0.900,2.285,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,map,3,P22_precision_map_8.csv,8,1,50,6.014,6.015,0.9998,8.3139,83.600,-1.600,2.484,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,map,3,P22_precision_map_8.csv,8,2,100,2.682,4.903,0.5470,37.2856,29.400,1.700,2.860,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,map,3,P22_precision_map_8.csv,8,3,200,3.556,5.334,0.6667,56.2430,-62.700,2.000,5.946,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,map,3,P22_precision_map_8.csv,8,4,50,4.278,6.819,0.6274,11.6877,84.900,0.800,3.298,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,map,3,P22_precision_map_8.csv,8,5,100,3.041,4.513,0.6738,32.8839,32.000,2.000,2.022,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,map,3,P22_precision_map_8.csv,8,6,200,3.695,5.695,0.6488,54.1272,-66.700,-0.100,1.603,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,map,3,P22_precision_map_8.csv,8,7,50,5.555,7.472,0.7434,9.0009,85.300,2.200,4.219,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,map,3,P22_precision_map_8.csv,8,8,100,3.083,4.500,0.6851,32.4359,35.400,-2.900,4.701,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,map,3,P22_precision_map_8.csv,8,9,200,3.917,5.389,0.7269,51.0595,-66.600,1.400,2.202,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,tsunami,1,P22_precision_tsunami_0.csv,0,1,50,7.227,7.227,1.0000,6.9185,83.400,0.100,1.703,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,tsunami,1,P22_precision_tsunami_0.csv,0,2,100,3.060,9.453,0.3237,32.6797,33.600,0.500,1.965,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,tsunami,1,P22_precision_tsunami_0.csv,0,3,200,2.847,5.692,0.5002,70.2494,-65.200,0.500,3.140,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,tsunami,1,P22_precision_tsunami_0.csv,0,4,50,2.975,5.446,0.5463,16.8067,82.500,0.100,0.806,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,tsunami,1,P22_precision_tsunami_0.csv,0,5,100,2.293,4.446,0.5157,43.6110,32.400,0.500,0.860,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,tsunami,1,P22_precision_tsunami_0.csv,0,6,200,2.588,4.643,0.5574,77.2798,-68.200,0.500,0.510,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,tsunami,1,P22_precision_tsunami_0.csv,0,7,50,3.014,5.012,0.6014,16.5893,84.400,0.200,2.707,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,tsunami,1,P22_precision_tsunami_0.csv,0,8,100,3.315,5.355,0.6190,30.1659,31.900,0.100,0.224,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P22,P22,SITE1,tsunami,1,P22_precision_tsunami_0.csv,0,9,200,2.354,4.856,0.4848,84.9618,-64.100,0.700,4.258,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,baseline,3,P23_precision_baseline_8.csv,8,1,50,1.848,1.848,1.0000,27.0563,82.700,0.000,1.000,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,baseline,3,P23_precision_baseline_8.csv,8,2,100,4.652,6.819,0.6822,21.4961,32.800,-0.700,1.304,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,baseline,3,P23_precision_baseline_8.csv,8,3,200,2.791,4.695,0.5945,71.6589,-64.400,-0.200,3.905,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,baseline,3,P23_precision_baseline_8.csv,8,4,50,1.875,4.555,0.4116,26.6667,79.600,0.200,2.110,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,baseline,3,P23_precision_baseline_8.csv,8,5,100,2.251,3.681,0.6115,44.4247,30.800,0.000,0.900,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,baseline,3,P23_precision_baseline_8.csv,8,6,200,3.807,5.333,0.7139,52.5348,-65.000,-1.500,3.625,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,baseline,3,P23_precision_baseline_8.csv,8,7,50,1.917,3.417,0.5610,26.0824,79.400,-0.500,2.354,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,baseline,3,P23_precision_baseline_8.csv,8,8,100,1.819,3.083,0.5900,54.9753,32.600,-0.200,0.922,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,baseline,3,P23_precision_baseline_8.csv,8,9,200,2.348,4.153,0.5654,85.1789,-66.700,-0.100,1.603,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,map,1,P23_precision_map_0.csv,0,1,50,8.528,8.529,0.9999,5.8630,81.400,2.500,2.518,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,map,1,P23_precision_map_0.csv,0,2,100,9.583,13.305,0.7203,10.4351,36.700,3.700,6.220,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,map,1,P23_precision_map_0.csv,0,3,200,8.695,12.376,0.7026,23.0017,-63.100,-9.800,11.094,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,map,1,P23_precision_map_0.csv,0,4,50,7.028,17.180,0.4091,7.1144,72.400,-2.400,9.605,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,map,1,P23_precision_map_0.csv,0,5,100,13.638,21.430,0.6364,7.3325,32.300,-5.900,5.930,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,map,1,P23_precision_map_0.csv,0,6,200,7.486,25.306,0.2958,26.7165,-67.400,1.800,2.012,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,map,1,P23_precision_map_0.csv,0,7,50,6.916,10.708,0.6459,7.2296,92.700,10.200,15.001,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,map,1,P23_precision_map_0.csv,0,8,100,8.403,11.236,0.7479,11.9005,37.400,-0.900,5.771,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,map,1,P23_precision_map_0.csv,0,9,200,6.597,10.390,0.6349,30.3168,-65.600,4.500,5.248,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,tsunami,2,P23_precision_tsunami_4.csv,4,1,50,1.824,1.824,1.0000,27.4123,82.700,0.000,1.000,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,tsunami,2,P23_precision_tsunami_4.csv,4,2,100,1.989,3.995,0.4979,50.2765,30.500,-0.100,1.204,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,tsunami,2,P23_precision_tsunami_4.csv,4,3,200,2.853,5.791,0.4927,70.1016,-55.500,-4.300,13.503,false,false,false,Retain: matching repetitions do not support one isolated failure.
SITE1_P23,P23,SITE1,tsunami,2,P23_precision_tsunami_4.csv,4,4,50,1.679,3.757,0.4469,29.7796,90.700,0.100,9.001,false,false,false,Retain: isolated outlier but below the conservative 25% distance threshold.
SITE1_P23,P23,SITE1,tsunami,2,P23_precision_tsunami_4.csv,4,5,100,3.799,5.744,0.6614,26.3227,26.800,-2.000,5.292,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,tsunami,2,P23_precision_tsunami_4.csv,4,6,200,1.993,4.209,0.4735,100.3512,-56.400,3.500,12.404,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,tsunami,2,P23_precision_tsunami_4.csv,4,7,50,3.045,4.949,0.6153,16.4204,85.300,-0.300,3.612,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,tsunami,2,P23_precision_tsunami_4.csv,4,8,100,2.002,3.477,0.5758,49.9500,37.700,-0.400,6.013,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P23,P23,SITE1,tsunami,2,P23_precision_tsunami_4.csv,4,9,200,3.002,4.642,0.6467,66.6223,-69.000,-2.200,2.309,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,baseline,1,P24_precision_baseline_0.csv,0,1,50,4.528,4.528,1.0000,11.0424,76.300,1.700,5.661,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,baseline,1,P24_precision_baseline_0.csv,0,2,100,6.250,10.861,0.5755,16.0000,33.800,1.400,2.524,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,baseline,1,P24_precision_baseline_0.csv,0,3,200,3.430,7.153,0.4795,58.3090,-70.000,2.200,2.780,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,baseline,1,P24_precision_baseline_0.csv,0,4,50,3.583,6.819,0.5254,13.9548,79.600,1.700,2.702,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,baseline,1,P24_precision_baseline_0.csv,0,5,100,2.931,6.472,0.4529,34.1180,31.900,1.800,1.811,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,baseline,1,P24_precision_baseline_0.csv,0,6,200,4.236,6.736,0.6289,47.2144,-67.900,3.100,3.126,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,baseline,1,P24_precision_baseline_0.csv,0,7,50,2.541,4.597,0.5528,19.6773,80.800,1.300,1.581,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,baseline,1,P24_precision_baseline_0.csv,0,8,100,2.361,4.473,0.5278,42.3549,28.500,1.700,3.624,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,baseline,1,P24_precision_baseline_0.csv,0,9,200,3.361,5.708,0.5888,59.5061,-59.900,2.700,8.823,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,map,2,P24_precision_map_4.csv,4,1,50,6.264,6.265,0.9998,7.9821,79.700,0.800,2.154,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,map,2,P24_precision_map_4.csv,4,2,100,3.111,5.750,0.5410,32.1440,32.000,4.800,4.809,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,map,2,P24_precision_map_4.csv,4,3,200,2.431,4.806,0.5058,82.2707,-69.100,5.500,5.558,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,map,2,P24_precision_map_4.csv,4,4,50,2.973,4.722,0.6296,16.8180,81.300,1.000,1.077,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,map,2,P24_precision_map_4.csv,4,5,100,2.806,5.347,0.5248,35.6379,29.700,4.100,4.562,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,map,2,P24_precision_map_4.csv,4,6,200,5.750,8.417,0.6831,34.7826,-70.600,1.500,2.746,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,map,2,P24_precision_map_4.csv,4,7,50,4.000,5.833,0.6858,12.5000,82.200,11.000,11.011,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,map,2,P24_precision_map_4.csv,4,8,100,3.389,5.695,0.5951,29.5072,31.200,4.400,4.428,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,map,2,P24_precision_map_4.csv,4,9,200,5.722,8.513,0.6721,34.9528,-68.300,3.900,3.900,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,tsunami,3,P24_precision_tsunami_8.csv,8,1,50,1.590,1.590,1.0000,31.4465,82.200,-0.100,0.510,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,tsunami,3,P24_precision_tsunami_8.csv,8,2,100,2.062,4.022,0.5127,48.4966,27.300,2.500,5.061,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,tsunami,3,P24_precision_tsunami_8.csv,8,3,200,3.672,5.758,0.6377,54.4662,-63.900,0.200,4.405,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,tsunami,3,P24_precision_tsunami_8.csv,8,4,50,2.124,4.037,0.5261,23.5405,88.000,0.300,6.307,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,tsunami,3,P24_precision_tsunami_8.csv,8,5,100,2.481,4.113,0.6032,40.3063,29.500,0.600,2.280,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,tsunami,3,P24_precision_tsunami_8.csv,8,6,200,3.543,4.980,0.7114,56.4493,-76.200,1.600,8.060,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,tsunami,3,P24_precision_tsunami_8.csv,8,7,50,1.809,3.492,0.5180,27.6396,84.300,0.200,2.608,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,tsunami,3,P24_precision_tsunami_8.csv,8,8,100,2.187,3.401,0.6430,45.7247,30.000,-0.800,1.879,false,false,false,Retain: not an upper-IQR candidate.
SITE1_P24,P24,SITE1,tsunami,3,P24_precision_tsunami_8.csv,8,9,200,2.590,3.958,0.6544,77.2201,-69.400,-1.500,1.860,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,baseline,1,P01_precision_baseline_0.csv,0,1,50,1.888,1.889,0.9995,26.4831,80.500,-0.900,1.500,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,baseline,1,P01_precision_baseline_0.csv,0,2,100,2.709,5.444,0.4976,36.9140,35.300,-1.400,3.863,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,baseline,1,P01_precision_baseline_0.csv,0,3,200,4.723,6.806,0.6939,42.3460,-66.900,-1.100,1.780,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,baseline,1,P01_precision_baseline_0.csv,0,4,50,4.111,6.153,0.6681,12.1625,81.800,-1.100,1.105,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,baseline,1,P01_precision_baseline_0.csv,0,5,100,3.194,4.721,0.6766,31.3087,32.800,-1.000,1.487,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,baseline,1,P01_precision_baseline_0.csv,0,6,200,4.904,6.070,0.8079,40.7830,-57.300,-2.300,11.238,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,baseline,1,P01_precision_baseline_0.csv,0,7,50,3.112,4.528,0.6873,16.0668,83.400,-1.000,1.972,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,baseline,1,P01_precision_baseline_0.csv,0,8,100,3.347,5.139,0.6513,29.8775,29.000,-1.400,3.041,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,baseline,1,P01_precision_baseline_0.csv,0,9,200,4.791,8.069,0.5938,41.7449,-61.000,-1.500,7.453,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,map,2,P01_precision_map_4.csv,4,1,50,6.000,6.003,0.9995,8.3333,79.700,4.400,4.833,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,map,2,P01_precision_map_4.csv,4,2,100,5.125,7.110,0.7208,19.5122,30.000,3.800,4.163,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,map,2,P01_precision_map_4.csv,4,3,200,4.291,6.610,0.6492,46.6092,-69.700,2.700,3.041,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,map,2,P01_precision_map_4.csv,4,4,50,2.333,5.903,0.3952,21.4316,81.900,-0.500,0.539,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,map,2,P01_precision_map_4.csv,4,5,100,2.320,4.375,0.5303,43.1034,27.900,2.100,4.342,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,map,2,P01_precision_map_4.csv,4,6,200,4.097,7.292,0.5618,48.8162,-66.100,4.600,5.099,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,map,2,P01_precision_map_4.csv,4,7,50,5.250,7.210,0.7282,9.5238,81.700,-1.500,1.500,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,map,2,P01_precision_map_4.csv,4,8,100,3.181,5.526,0.5756,31.4367,31.300,1.100,1.170,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,map,2,P01_precision_map_4.csv,4,9,200,8.665,10.972,0.7897,23.0814,-67.900,-0.600,0.721,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,tsunami,3,P01_precision_tsunami_8.csv,8,1,50,1.480,1.480,1.0000,33.7838,90.100,-0.100,8.401,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,tsunami,3,P01_precision_tsunami_8.csv,8,2,100,1.905,2.437,0.7817,52.4934,37.900,-0.300,6.207,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,tsunami,3,P01_precision_tsunami_8.csv,8,3,200,3.381,4.496,0.7520,59.1541,-65.500,-0.100,2.802,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,tsunami,3,P01_precision_tsunami_8.csv,8,4,50,3.480,5.538,0.6284,14.3678,85.400,0.400,3.722,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,tsunami,3,P01_precision_tsunami_8.csv,8,5,100,4.397,5.780,0.7607,22.7428,26.500,0.200,5.204,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,tsunami,3,P01_precision_tsunami_8.csv,8,6,200,6.022,7.670,0.7851,33.2116,-65.000,-3.700,4.958,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,tsunami,3,P01_precision_tsunami_8.csv,8,7,50,3.421,5.094,0.6716,14.6156,80.000,0.200,1.712,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,tsunami,3,P01_precision_tsunami_8.csv,8,8,100,3.969,5.178,0.7665,25.1953,32.500,0.100,0.806,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P01,P01,SITE2,tsunami,3,P01_precision_tsunami_8.csv,8,9,200,3.830,5.254,0.7290,52.2193,-66.300,-3.000,3.606,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,baseline,1,P02_precision_baseline_0.csv,0,1,50,0.542,0.542,1.0000,92.2509,80.900,-0.500,0.943,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,baseline,1,P02_precision_baseline_0.csv,0,2,100,2.083,4.819,0.4322,48.0077,35.100,-0.300,3.413,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,baseline,1,P02_precision_baseline_0.csv,0,3,200,2.652,5.139,0.5161,75.4148,-64.700,-0.700,3.667,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,baseline,1,P02_precision_baseline_0.csv,0,4,50,1.779,3.653,0.4870,28.1057,80.500,-0.400,1.265,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,baseline,1,P02_precision_baseline_0.csv,0,5,100,2.487,3.639,0.6834,40.2091,34.900,-0.100,3.202,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,baseline,1,P02_precision_baseline_0.csv,0,6,200,2.306,4.111,0.5609,86.7303,-59.300,-1.100,9.067,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,baseline,1,P02_precision_baseline_0.csv,0,7,50,1.264,2.972,0.4253,39.5570,83.100,-0.700,1.565,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,baseline,1,P02_precision_baseline_0.csv,0,8,100,1.514,2.847,0.5318,66.0502,28.400,-0.500,3.338,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,baseline,1,P02_precision_baseline_0.csv,0,9,200,3.153,5.431,0.5806,63.4317,-77.600,-1.000,9.354,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,map,2,P02_precision_map_4.csv,4,1,50,3.638,3.639,0.9997,13.7438,12.100,-5.200,69.794,true,false,false,Isolated upper-IQR trial; error >=25% of nominal distance; two matching repetitions in range; raw selected/landing point verified.
SITE2_P02,P02,SITE2,map,2,P02_precision_map_4.csv,4,2,100,2.263,5.584,0.4053,44.1891,-10.100,-3.800,41.972,true,false,false,Isolated upper-IQR trial; error >=25% of nominal distance; two matching repetitions in range; raw selected/landing point verified.
SITE2_P02,P02,SITE2,map,2,P02_precision_map_4.csv,4,3,200,2.139,3.987,0.5365,93.5016,-67.400,2.800,2.941,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,map,2,P02_precision_map_4.csv,4,4,50,1.083,2.082,0.5202,46.1681,80.100,2.600,3.053,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,map,2,P02_precision_map_4.csv,4,5,100,1.583,2.472,0.6404,63.1712,27.600,-2.900,5.022,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,map,2,P02_precision_map_4.csv,4,6,200,1.139,2.028,0.5616,175.5926,-66.900,3.300,3.585,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,map,2,P02_precision_map_4.csv,4,7,50,1.125,2.000,0.5625,44.4444,75.900,1.300,5.944,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,map,2,P02_precision_map_4.csv,4,8,100,0.847,1.611,0.5258,118.0638,30.500,3.000,3.231,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,map,2,P02_precision_map_4.csv,4,9,200,5.500,6.403,0.8590,36.3636,-68.700,11.800,11.807,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,tsunami,3,P02_precision_tsunami_8.csv,8,1,50,1.505,1.505,1.0000,33.2226,80.000,0.000,1.700,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,tsunami,3,P02_precision_tsunami_8.csv,8,2,100,1.472,2.655,0.5544,67.9348,32.000,-0.100,0.316,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,tsunami,3,P02_precision_tsunami_8.csv,8,3,200,2.557,3.398,0.7525,78.2167,-73.000,-1.000,4.805,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,tsunami,3,P02_precision_tsunami_8.csv,8,4,50,2.172,3.092,0.7025,23.0203,81.200,0.200,0.539,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,tsunami,3,P02_precision_tsunami_8.csv,8,5,100,1.744,2.285,0.7632,57.3394,30.200,-0.100,1.503,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,tsunami,3,P02_precision_tsunami_8.csv,8,6,200,2.365,3.127,0.7563,84.5666,-70.800,-0.200,2.508,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,tsunami,3,P02_precision_tsunami_8.csv,8,7,50,1.612,2.490,0.6474,31.0174,76.800,0.100,4.901,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,tsunami,3,P02_precision_tsunami_8.csv,8,8,100,1.608,2.143,0.7503,62.1891,32.000,-0.100,0.316,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P02,P02,SITE2,tsunami,3,P02_precision_tsunami_8.csv,8,9,200,1.525,2.064,0.7389,131.1475,-66.000,0.900,2.470,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,baseline,1,P03_precision_baseline_0.csv,0,1,50,2.013,2.015,0.9990,24.8385,83.700,0.400,2.040,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,baseline,1,P03_precision_baseline_0.csv,0,2,100,4.028,12.262,0.3285,24.8262,37.400,-0.500,5.722,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,baseline,1,P03_precision_baseline_0.csv,0,3,200,5.013,10.236,0.4897,39.8963,-63.900,0.100,4.401,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,baseline,1,P03_precision_baseline_0.csv,0,4,50,3.126,7.096,0.4405,15.9949,81.100,0.200,0.632,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,baseline,1,P03_precision_baseline_0.csv,0,5,100,2.916,6.902,0.4225,34.2936,27.500,0.800,4.276,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,baseline,1,P03_precision_baseline_0.csv,0,6,200,3.166,6.346,0.4989,63.1712,-71.200,1.500,3.265,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,baseline,1,P03_precision_baseline_0.csv,0,7,50,2.292,5.417,0.4231,21.8150,83.000,0.400,1.360,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,baseline,1,P03_precision_baseline_0.csv,0,8,100,3.903,6.930,0.5632,25.6213,34.300,0.100,2.602,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,baseline,1,P03_precision_baseline_0.csv,0,9,200,7.082,14.346,0.4937,28.2406,-65.500,0.600,2.864,false,false,false,Retain: not an upper-IQR candidate.
SITE2_P03,P03,SITE2,map,2,P03_precision_map_4.csv,4,1,50,14.360,14.361,0.9999,3.4819,40.300,0.600,41.404,true,false,false,Isolated upper-IQR trial; error >=25% of nominal distance; two matching repetitions in range; raw selected/landing point verified.
